lambd,beta,play_mode_all,volatility,Uncertainty,normalized_reward_diff,proportion_identical,copy_last_accuracy,model_based_accuracy,copy_last_reward,model_based_reward
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.058823529411764705,0.5490196078431373,0.5490196078431373,0.7254901960784313,16.0,18.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13513513513513514,0.625,0.5208333333333334,0.6875,16.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0196078431372549,0.5576923076923077,0.5961538461538461,0.6923076923076923,25.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.66,0.54,0.68,15.0,15.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.6153846153846154,0.6730769230769231,0.8269230769230769,25.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.02564102564102564,0.6875,0.5625,0.7083333333333334,20.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05555555555555555,0.68,0.58,0.78,17.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2,0.6666666666666666,0.5208333333333334,0.6875,10.0,15.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.6,0.68,0.68,23.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.038461538461538464,0.74,0.5,0.64,25.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08571428571428572,0.6923076923076923,0.46153846153846156,0.5384615384615384,16.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.7142857142857143,0.7142857142857143,0.8367346938775511,24.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.20930232558139536,0.5294117647058824,0.39215686274509803,0.6666666666666666,17.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.16279069767441862,0.5319148936170213,0.5106382978723404,0.7659574468085106,18.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13636363636363635,0.5686274509803921,0.49019607843137253,0.6862745098039216,19.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.15384615384615385,0.6862745098039216,0.5686274509803921,0.803921568627451,22.0,30.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2,0.58,0.54,0.68,16.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10344827586206896,0.7,0.62,0.8,26.0,32.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.3142857142857143,0.5686274509803921,0.5098039215686274,0.8235294117647058,12.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.024390243902439025,0.625,0.6458333333333334,0.7708333333333334,20.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05660377358490566,0.5961538461538461,0.5384615384615384,0.7884615384615384,25.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.043478260869565216,0.54,0.46,0.76,22.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.64,0.64,0.72,20.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.22727272727272727,0.56,0.48,0.84,17.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.74,0.7,0.8,27.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.02857142857142857,0.54,0.48,0.66,17.0,18.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.14285714285714285,0.5510204081632653,0.5306122448979592,0.6938775510204082,18.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09090909090909091,0.625,0.5833333333333334,0.8333333333333334,20.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09090909090909091,0.6122448979591837,0.5306122448979592,0.6326530612244898,15.0,18.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10526315789473684,0.52,0.52,0.76,17.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0967741935483871,0.6122448979591837,0.5306122448979592,0.7551020408163265,14.0,17.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.07142857142857142,0.6382978723404256,0.44680851063829785,0.7659574468085106,13.0,15.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10638297872340426,0.62,0.52,0.78,21.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.16279069767441862,0.72,0.72,0.84,18.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08333333333333333,0.7446808510638298,0.6382978723404256,0.7659574468085106,22.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09803921568627451,0.7647058823529411,0.6274509803921569,0.7450980392156863,23.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1891891891891892,0.6041666666666666,0.4791666666666667,0.75,15.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.6730769230769231,0.6153846153846154,0.7884615384615384,18.0,18.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.06976744186046512,0.625,0.4583333333333333,0.7083333333333334,20.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.17647058823529413,0.6938775510204082,0.7142857142857143,0.9387755102040817,21.0,30.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.75,0.5961538461538461,0.6923076923076923,23.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.02040816326530612,0.5918367346938775,0.4897959183673469,0.6530612244897959,24.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.024390243902439025,0.66,0.5,0.72,20.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.05263157894736842,0.7692307692307693,0.6346153846153846,0.5576923076923077,20.0,18.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.05263157894736842,0.5319148936170213,0.44680851063829785,0.6595744680851063,10.0,9.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09090909090909091,0.6938775510204082,0.5918367346938775,0.6938775510204082,20.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1111111111111111,0.66,0.58,0.76,16.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13513513513513514,0.5319148936170213,0.5106382978723404,0.8085106382978723,16.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.024390243902439025,0.6956521739130435,0.6304347826086957,0.8478260869565217,21.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.17647058823529413,0.6666666666666666,0.5208333333333334,0.7708333333333334,14.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.018867924528301886,0.5576923076923077,0.5769230769230769,0.75,26.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1111111111111111,0.54,0.54,0.8,20.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.045454545454545456,0.6346153846153846,0.5384615384615384,0.6730769230769231,21.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.16129032258064516,0.5625,0.3958333333333333,0.6666666666666666,13.0,18.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0625,0.54,0.66,0.64,15.0,17.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05555555555555555,0.5714285714285714,0.46938775510204084,0.6530612244897959,17.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2,0.62,0.52,0.78,14.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.20930232558139536,0.6730769230769231,0.5192307692307693,0.7692307692307693,17.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.045454545454545456,0.7058823529411765,0.6470588235294118,0.8235294117647058,23.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10526315789473684,0.62,0.46,0.72,17.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08333333333333333,0.6470588235294118,0.6078431372549019,0.7647058823529411,22.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.12,0.5384615384615384,0.5576923076923077,0.75,22.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13043478260869565,0.6326530612244898,0.5306122448979592,0.7346938775510204,20.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.06976744186046512,0.5918367346938775,0.46938775510204084,0.7142857142857143,20.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.06382978723404255,0.6346153846153846,0.5576923076923077,0.6538461538461539,25.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08333333333333333,0.7346938775510204,0.5306122448979592,0.7142857142857143,22.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.14285714285714285,0.6326530612244898,0.5918367346938775,0.7142857142857143,18.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09803921568627451,0.5576923076923077,0.5192307692307693,0.6538461538461539,23.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10204081632653061,0.5961538461538461,0.5576923076923077,0.7307692307692307,22.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.11627906976744186,0.6153846153846154,0.5192307692307693,0.7115384615384616,19.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09090909090909091,0.6730769230769231,0.5961538461538461,0.6923076923076923,20.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.11627906976744186,0.6923076923076923,0.6153846153846154,0.8076923076923077,19.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05,0.6923076923076923,0.6346153846153846,0.75,19.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.21428571428571427,0.5714285714285714,0.5714285714285714,0.7959183673469388,11.0,17.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13513513513513514,0.5576923076923077,0.5384615384615384,0.7115384615384616,16.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.14814814814814814,0.6530612244897959,0.6122448979591837,0.9591836734693877,23.0,31.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05263157894736842,0.6521739130434783,0.6086956521739131,0.8260869565217391,18.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.15789473684210525,0.6086956521739131,0.5434782608695652,0.8043478260869565,16.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08571428571428572,0.6153846153846154,0.4807692307692308,0.7115384615384616,16.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.72,0.7,0.78,17.0,17.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.02040816326530612,0.6730769230769231,0.6153846153846154,0.7115384615384616,24.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.047619047619047616,0.7291666666666666,0.6041666666666666,0.6666666666666666,20.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.28205128205128205,0.5510204081632653,0.46938775510204084,0.7959183673469388,14.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1282051282051282,0.5714285714285714,0.5102040816326531,0.6530612244897959,17.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2,0.5490196078431373,0.5294117647058824,0.7843137254901961,18.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.038461538461538464,0.7,0.62,0.8,25.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10638297872340426,0.6274509803921569,0.5490196078431373,0.6470588235294118,21.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10526315789473684,0.6,0.46,0.66,17.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.024390243902439025,0.6923076923076923,0.5961538461538461,0.75,20.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.06976744186046512,0.5,0.58,0.76,20.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1891891891891892,0.5961538461538461,0.5769230769230769,0.7115384615384616,15.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1,0.68,0.66,0.78,18.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.6538461538461539,0.5384615384615384,0.6538461538461539,20.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.15151515151515152,0.6274509803921569,0.6274509803921569,0.7647058823529411,14.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.125,0.72,0.5,0.66,21.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13636363636363635,0.6274509803921569,0.49019607843137253,0.6666666666666666,19.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2,0.6326530612244898,0.5918367346938775,0.7551020408163265,18.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10204081632653061,0.6530612244897959,0.5102040816326531,0.6938775510204082,22.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.14285714285714285,0.6,0.52,0.64,15.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.02127659574468085,0.6875,0.5625,0.75,23.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.07317073170731707,0.6730769230769231,0.5961538461538461,0.8076923076923077,19.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.030303030303030304,0.6,0.6,0.72,17.0,16.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.14285714285714285,0.5882352941176471,0.5294117647058824,0.8627450980392157,21.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.22727272727272727,0.5192307692307693,0.5,0.75,17.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.12,0.5294117647058824,0.5882352941176471,0.8235294117647058,22.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.07317073170731707,0.7254901960784313,0.5686274509803921,0.7254901960784313,19.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.16666666666666666,0.6041666666666666,0.625,0.8958333333333334,20.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1794871794871795,0.6122448979591837,0.5714285714285714,0.8775510204081632,16.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.11627906976744186,0.625,0.5625,0.6875,19.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.22727272727272727,0.5652173913043478,0.5434782608695652,0.8043478260869565,17.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.16279069767441862,0.6538461538461539,0.5192307692307693,0.7884615384615384,18.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10526315789473684,0.6470588235294118,0.5686274509803921,0.8431372549019608,17.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.045454545454545456,0.6274509803921569,0.47058823529411764,0.6862745098039216,21.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.07317073170731707,0.5769230769230769,0.46153846153846156,0.8461538461538461,19.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1111111111111111,0.6,0.54,0.74,16.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1794871794871795,0.5769230769230769,0.5769230769230769,0.7692307692307693,16.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0,0.64,0.6,0.64,23.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.14814814814814814,0.5882352941176471,0.6078431372549019,0.8235294117647058,23.0,31.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.11764705882352941,0.6122448979591837,0.6326530612244898,0.6938775510204082,15.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1875,0.58,0.54,0.76,13.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05,0.68,0.6,0.88,19.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09090909090909091,0.6875,0.6041666666666666,0.75,20.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2,0.6122448979591837,0.46938775510204084,0.7755102040816326,14.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.024390243902439025,0.6538461538461539,0.5576923076923077,0.7115384615384616,20.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08108108108108109,0.54,0.58,0.6,17.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10526315789473684,0.5961538461538461,0.4807692307692308,0.6923076923076923,17.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10638297872340426,0.574468085106383,0.6382978723404256,0.8085106382978723,21.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1891891891891892,0.6122448979591837,0.5102040816326531,0.7755102040816326,15.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.058823529411764705,0.5294117647058824,0.47058823529411764,0.7843137254901961,24.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2727272727272727,0.5576923076923077,0.36538461538461536,0.6923076923076923,12.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.022222222222222223,0.5769230769230769,0.5,0.7307692307692307,23.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.17647058823529413,0.56,0.46,0.82,14.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.02564102564102564,0.5882352941176471,0.6470588235294118,0.7058823529411765,20.0,19.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.058823529411764705,0.5918367346938775,0.5510204081632653,0.673469387755102,16.0,18.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.12,0.6862745098039216,0.6666666666666666,0.7843137254901961,22.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.2,0.6326530612244898,0.4897959183673469,0.8571428571428571,16.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1111111111111111,0.5686274509803921,0.4117647058823529,0.7647058823529411,20.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.023255813953488372,0.5510204081632653,0.5714285714285714,0.8163265306122449,21.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.12,0.6666666666666666,0.6666666666666666,0.8333333333333334,22.0,28.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.1111111111111111,0.64,0.56,0.76,16.0,20.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",-0.05555555555555555,0.625,0.5208333333333334,0.6458333333333334,19.0,17.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.19230769230769232,0.6153846153846154,0.5,0.7692307692307693,21.0,31.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09090909090909091,0.5961538461538461,0.5,0.7115384615384616,20.0,24.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.23809523809523808,0.5769230769230769,0.5192307692307693,0.6730769230769231,16.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05,0.6808510638297872,0.5319148936170213,0.6808510638297872,19.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.030303030303030304,0.6170212765957447,0.574468085106383,0.7446808510638298,16.0,17.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.16981132075471697,0.5384615384615384,0.5,0.8076923076923077,22.0,31.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.022222222222222223,0.7346938775510204,0.6530612244897959,0.6326530612244898,22.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.17391304347826086,0.66,0.5,0.72,19.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10204081632653061,0.6923076923076923,0.5384615384615384,0.7692307692307693,22.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.125,0.5384615384615384,0.5384615384615384,0.8076923076923077,21.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.023255813953488372,0.7058823529411765,0.5686274509803921,0.7450980392156863,21.0,22.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.10638297872340426,0.5714285714285714,0.5102040816326531,0.7346938775510204,21.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.19047619047619047,0.6444444444444445,0.5111111111111111,0.7777777777777778,17.0,25.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13043478260869565,0.6666666666666666,0.5686274509803921,0.7843137254901961,20.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.12195121951219512,0.6,0.52,0.72,18.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.058823529411764705,0.6666666666666666,0.6078431372549019,0.7450980392156863,24.0,27.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.03225806451612903,0.58,0.62,0.64,15.0,16.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.23809523809523808,0.5192307692307693,0.5961538461538461,0.8076923076923077,16.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.0967741935483871,0.66,0.5,0.64,14.0,17.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.09523809523809523,0.5306122448979592,0.5102040816326531,0.7346938775510204,19.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.061224489795918366,0.7058823529411765,0.6862745098039216,0.7843137254901961,23.0,26.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.06666666666666667,0.5384615384615384,0.5384615384615384,0.7307692307692307,14.0,16.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.05,0.75,0.5576923076923077,0.6923076923076923,19.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.13513513513513514,0.5294117647058824,0.45098039215686275,0.803921568627451,16.0,21.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.06976744186046512,0.6122448979591837,0.6122448979591837,0.7959183673469388,20.0,23.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08771929824561403,0.7115384615384616,0.6153846153846154,0.8269230769230769,26.0,31.0
0.6,100,False,0.15384615384615385,"[0.7, 0.3, 0]",0.08333333333333333,0.673469387755102,0.6122448979591837,0.8571428571428571,22.0,26.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.058823529411764705,0.7959183673469388,0.6530612244897959,0.6938775510204082,16.0,18.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.058823529411764705,0.7872340425531915,0.6170212765957447,0.7872340425531915,16.0,18.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.043478260869565216,0.7291666666666666,0.5833333333333334,0.7708333333333334,22.0,24.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.24324324324324326,0.7,0.5,0.72,14.0,23.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.125,0.64,0.52,0.64,14.0,18.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.07317073170731707,0.7659574468085106,0.44680851063829785,0.6382978723404256,19.0,22.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.1,0.7346938775510204,0.5102040816326531,0.7346938775510204,18.0,22.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.0,0.68,0.6,0.8,21.0,21.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",-0.017543859649122806,0.75,0.5384615384615384,0.5961538461538461,29.0,28.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.19047619047619047,0.7692307692307693,0.4423076923076923,0.6346153846153846,17.0,25.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.08695652173913043,0.7959183673469388,0.4897959183673469,0.6122448979591837,21.0,25.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.09523809523809523,0.673469387755102,0.5102040816326531,0.7142857142857143,19.0,23.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.08108108108108109,0.8163265306122449,0.7142857142857143,0.8163265306122449,17.0,20.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.0,0.7,0.54,0.76,20.0,20.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.10344827586206896,0.6730769230769231,0.5576923076923077,0.6923076923076923,13.0,16.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.09803921568627451,0.6326530612244898,0.4897959183673469,0.7755102040816326,23.0,28.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.1724137931034483,0.66,0.5,0.68,12.0,17.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.058823529411764705,0.6923076923076923,0.5384615384615384,0.7307692307692307,24.0,27.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.047619047619047616,0.7058823529411765,0.43137254901960786,0.5294117647058824,20.0,22.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",-0.023255813953488372,0.7058823529411765,0.6470588235294118,0.6666666666666666,22.0,21.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.06666666666666667,0.72,0.62,0.82,21.0,24.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.0967741935483871,0.8333333333333334,0.5833333333333334,0.7083333333333334,14.0,17.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.14893617021276595,0.66,0.54,0.72,20.0,27.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.0,0.6923076923076923,0.5384615384615384,0.6153846153846154,19.0,19.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.07692307692307693,0.7142857142857143,0.4897959183673469,0.6530612244897959,18.0,21.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",-0.02040816326530612,0.7115384615384616,0.6730769230769231,0.6923076923076923,25.0,24.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.08571428571428572,0.5882352941176471,0.5686274509803921,0.7450980392156863,16.0,19.0
0.6,100,False,0.15384615384615385,"[0.6, 0.4, 0]",0.15,0.75,0.6458333333333334,0.7708333333333334,17.0,23.0
